user,split
49855,train
97135,train
75118,train
55323,train
21242,train
39120,train
31397,train
23816,train
60812,train
79991,train
92220,train
94006,train
92262,train
45346,train
25355,train
88188,train
56307,train
74985,train
83651,train
40046,train
87263,train
3684,train
70887,train
64339,train
38785,train
98689,train
61198,train
72272,train
66201,train
89810,train
98950,train
1089,train
23455,train
52554,train
70570,train
61262,train
53354,train
12216,train
32778,train
30060,train
88266,train
3145,train
78944,train
34213,train
10622,train
54610,train
78908,train
74465,train
383,train
51559,train
31357,train
69824,train
68246,train
19165,train
6671,train
58927,train
48652,train
91791,train
39590,train
94996,train
30437,train
81374,train
42761,train
5674,train
68874,train
35734,train
94836,train
99616,train
94614,train
90291,train
23079,train
46108,train
70664,train
22980,train
8328,train
11818,train
11603,train
46379,train
13135,train
42975,train
93023,train
97318,train
80412,train
51933,train
35027,train
58509,train
8319,train
66562,train
42640,train
44781,train
37251,train
86233,train
528,train
22201,train
86726,train
71091,train
29097,train
84741,train
79549,train
66950,train
32044,train
67672,train
53356,train
46517,train
92876,train
96101,train
84259,train
61710,train
38695,train
88557,train
10295,train
86093,train
29437,train
39616,train
64091,train
68717,train
9029,train
10596,train
43716,train
38723,train
15878,train
72585,train
32493,train
96140,train
72168,train
81622,train
85617,train
26090,train
36749,train
40898,train
73165,train
68572,train
10623,train
717,train
76537,train
85083,train
36871,train
78344,train
2445,train
30627,train
92206,train
10262,train
50278,train
6031,train
14461,train
1048,train
66380,train
57357,train
5110,train
71358,train
45237,train
26887,train
82249,train
65247,train
759,train
29018,train
20477,train
61405,train
45436,train
71164,train
1587,train
23510,train
39898,train
8707,train
57125,train
1715,train
75005,train
56124,train
18297,train
11471,train
10388,train
11347,train
40049,train
21574,train
54573,train
60162,train
81228,train
85612,train
1864,train
85150,train
80155,train
37477,train
80070,train
49854,train
82372,train
51829,train
67060,train
37718,train
96355,train
98006,train
45078,train
43999,train
19638,train
73629,train
43684,train
61168,train
42725,train
80752,train
82656,train
53669,train
98174,train
96097,train
93092,train
9375,train
65190,train
43193,train
90984,train
70989,train
24964,train
49829,train
17239,train
86704,train
80383,train
63496,train
3028,train
27631,train
26384,train
43801,train
78493,train
91,train
86398,train
92736,train
39810,train
44604,train
2361,train
54002,train
52771,train
27337,train
58653,train
30991,train
73750,train
94296,train
19601,train
43353,train
32542,train
60346,train
22978,train
49670,train
316,train
13018,train
43272,train
92023,train
88293,train
26324,train
19752,train
38634,train
49899,train
23368,train
98810,train
55423,train
99577,train
33679,train
36234,train
1071,train
20268,train
9539,train
87640,train
30913,train
71978,train
54086,train
6026,train
85191,train
20566,train
51402,train
99221,train
1935,train
85501,train
34612,train
95352,train
87240,train
25364,train
40240,train
58059,train
56506,train
29515,train
2855,train
39411,train
40596,train
72415,train
61539,train
85959,train
20182,train
27936,train
18237,train
1041,train
64292,train
41612,train
9569,train
71271,train
2452,train
45163,train
41987,train
11809,train
14512,train
28546,train
77342,train
96432,train
91853,train
68390,train
4423,train
34007,train
89544,train
32801,train
63962,train
3459,train
39829,train
5258,train
44099,train
23691,train
68616,train
5645,train
49823,train
65873,train
22465,train
35451,train
22225,train
84177,train
94205,train
27158,train
85320,train
34316,train
61794,train
92393,train
78694,train
78629,train
90912,train
96033,train
18643,train
48310,train
60402,train
7402,train
59760,train
53749,train
82319,train
36955,train
39596,train
72414,train
4637,train
60335,train
99978,train
43896,train
42214,train
40927,train
34589,train
23101,train
79523,train
17348,train
64610,train
76875,train
18541,train
25002,train
86123,train
641,train
24810,train
12341,train
64320,train
79643,train
23249,train
77827,train
33166,train
68788,train
35354,train
2006,train
66896,train
90521,train
21553,train
49918,train
9352,train
35203,train
56900,train
4450,train
22714,train
83145,train
78785,train
25132,train
82010,train
14241,train
92048,train
60598,train
4415,train
56689,train
23775,train
50739,train
41397,train
3846,train
84977,train
15009,train
55631,train
69226,train
15384,train
21812,train
50172,train
99278,train
8186,train
79312,train
82045,train
12250,train
82460,train
71059,train
35741,train
31368,train
33370,train
60589,train
3190,train
55851,train
57472,train
96969,train
17640,train
82618,train
13087,train
21431,train
87028,train
87215,train
83806,train
74073,train
67203,train
25240,train
4288,train
39176,train
19453,train
39888,train
9311,train
29588,train
20825,train
68601,train
44780,train
79323,train
81034,train
89809,train
12853,train
8920,train
8071,train
32355,train
95478,train
34216,train
8130,train
38914,train
88625,train
75956,train
70351,train
86782,train
74600,train
47082,train
95500,train
31329,train
63124,train
26370,train
21290,train
46806,train
46852,train
27258,train
16988,train
2631,train
10041,train
32761,train
86572,train
14906,train
75727,train
43510,train
86565,train
33434,train
78343,train
1455,train
8118,train
60038,train
74743,train
34710,train
20651,train
69853,train
53434,train
640,train
78157,train
55142,train
37123,train
24827,train
5660,train
26787,train
5525,train
98449,train
69079,train
68597,train
13127,train
28983,train
31436,train
21480,train
90599,train
12254,train
72584,train
76409,train
37373,train
18696,train
32353,train
77369,train
72873,train
54614,train
13563,train
2466,train
46539,train
25247,train
41603,train
3890,train
19673,train
31068,train
73890,train
11569,train
43983,train
44915,train
92520,train
873,train
15212,train
85886,train
62980,train
64951,train
37019,train
92732,train
79600,train
58816,train
50043,train
45997,train
41062,train
36229,train
98162,train
9974,train
29054,train
69177,train
99353,train
77943,train
10228,train
97860,train
24413,train
64095,train
13137,train
66065,train
41922,train
89334,train
55856,train
72691,train
56987,train
78133,train
41674,train
48877,train
306,train
77344,train
32692,train
31850,train
58377,train
78236,train
49897,train
99882,train
10286,train
60355,train
41348,train
64240,train
87356,train
4015,train
92779,train
5966,train
494,train
64492,train
79527,train
23919,train
49776,train
33191,train
87390,train
92292,train
65160,train
50512,train
20887,train
45675,train
11296,train
42382,train
83960,train
46574,train
72296,train
72834,train
9988,train
50855,train
41035,train
18615,train
93812,train
66030,train
80321,train
89508,train
47648,train
72935,train
57320,train
78524,train
22146,train
65931,train
64242,train
98960,train
11873,train
465,train
28503,train
4473,train
51527,train
56212,train
48700,train
84143,train
67359,train
28554,train
92787,train
94535,train
86830,train
24811,train
10043,train
75674,train
17094,train
46290,train
60420,train
35728,train
28242,train
29345,train
24094,train
99740,train
48015,train
69013,train
99733,train
60864,train
99859,train
10394,train
72099,train
78768,train
87309,train
49997,train
28159,train
34161,train
15124,train
39801,train
36971,train
44417,train
54989,train
53707,train
90150,train
20775,train
7099,train
62068,train
19153,train
51843,train
66213,train
88976,train
11795,train
27528,train
22102,train
64185,train
34159,train
87957,train
79797,train
2090,train
25846,train
52642,train
58612,train
94833,train
54725,train
68063,train
17042,train
38873,train
65352,train
47939,train
74321,train
87778,train
27563,train
56264,train
36553,train
69907,train
40030,train
35240,train
2947,train
88627,train
42644,train
92133,train
22162,train
14819,train
3954,train
40378,train
48291,train
85493,train
16854,train
60005,train
16466,train
7327,train
84851,train
67463,train
35409,train
14040,train
90886,train
89381,train
82058,train
66576,train
76410,train
63075,train
99908,train
6778,train
94089,train
54352,train
66209,train
7567,train
85325,train
76285,train
37274,train
57518,train
59169,train
13995,train
31413,train
21977,train
2191,train
1971,train
10423,train
77945,train
92802,train
11999,train
15844,train
32106,train
91152,train
31752,train
42003,train
86304,train
70741,train
63329,train
79278,train
70648,train
94080,train
9620,train
17150,train
43708,train
43341,train
25074,train
722,train
80814,train
24685,train
29275,train
58555,train
96231,train
33365,train
51862,train
84899,train
32261,train
39475,train
17492,train
86449,train
84258,train
93080,train
31707,train
20162,train
24651,train
67190,train
70467,train
80312,train
77828,train
59301,train
93977,train
1947,train
90473,train
22050,train
30963,train
17310,train
99110,train
93956,train
65447,train
27939,train
39490,train
88663,train
32165,train
52403,train
81389,train
11649,train
33343,train
94243,train
39017,train
19462,train
30697,train
54291,train
8393,train
40208,train
69784,train
14656,train
53166,train
65528,train
67400,train
14354,train
49547,train
89754,train
79741,train
9432,train
63996,train
28320,train
65838,train
49447,train
59096,train
24652,train
87871,train
45746,train
19416,train
88840,train
34364,train
7673,train
76733,train
54093,train
78267,train
26431,train
13971,train
88277,train
19065,train
30231,train
47042,train
41639,train
43929,train
40696,train
18214,train
73893,train
26044,train
89463,train
49569,train
26208,train
33352,train
72943,train
56826,train
4750,train
60107,train
9361,train
49162,train
40433,train
11035,train
40059,train
80498,train
54692,train
99751,train
50554,train
43126,train
22845,train
77457,train
78575,train
63915,train
88019,train
98665,train
63480,train
98354,train
20084,train
31260,train
96100,train
88696,train
60669,train
3677,train
11101,train
7337,train
8808,train
38383,train
415,train
93410,train
14965,train
66762,train
39859,train
49579,train
55302,train
64877,train
37601,train
60995,train
1215,train
54480,train
32953,train
47275,train
70063,train
46214,train
14693,train
67177,train
36592,train
41376,train
96718,train
92808,train
9621,train
57713,train
51922,train
7234,train
31873,train
21090,train
86327,train
43215,train
37994,train
15261,train
86404,train
31009,train
22546,train
89984,train
16396,train
72811,train
94301,train
8029,train
85638,train
28230,train
94549,train
70560,train
42968,train
63338,train
18377,train
88697,train
83600,train
19543,train
62058,train
39116,train
38671,train
83008,train
2413,train
47821,train
66928,train
99969,train
1165,train
12044,train
63119,train
28511,train
24171,train
68264,train
84797,train
52296,train
73231,train
53621,train
27430,train
54310,train
33329,train
26249,train
38818,train
13539,train
88127,train
95594,train
91614,train
15940,train
31931,train
75766,train
96760,train
81719,train
12811,train
9403,train
5302,train
5399,train
60797,train
85281,train
8961,train
23658,train
4227,train
25842,train
12782,train
56241,train
83027,train
65223,train
86932,train
21265,train
65282,train
70211,train
23894,train
36798,train
60843,train
85895,train
844,train
21319,train
37013,train
15163,train
71894,train
23833,train
44558,train
8201,train
69693,train
42520,train
76368,train
33972,train
48308,train
79899,train
51127,train
13081,train
18363,train
62161,train
89127,train
59885,train
95283,train
31959,train
75648,train
52626,train
87155,train
45235,train
91117,train
3034,train
3612,train
10147,train
779,train
34732,train
16042,train
71528,train
85162,train
10761,train
32290,train
6595,train
16840,train
29388,train
26457,train
56785,train
14970,train
76942,train
96820,train
50188,train
27381,train
4644,train
8338,train
7386,train
343,train
63663,train
69828,train
38249,train
74834,train
77907,train
72740,train
80392,train
1702,train
35236,train
99946,train
13647,train
94729,train
1449,train
98427,train
70948,train
87070,train
16485,train
15902,train
84875,train
64348,train
37516,train
60148,train
31168,train
14291,train
52727,train
92018,train
72393,train
83860,train
41730,train
96901,train
73128,train
12144,train
838,train
24796,train
21322,train
1226,train
25271,train
72004,train
53579,train
72124,train
70270,train
91169,train
93341,train
97391,train
54594,train
1123,train
77550,train
71157,train
84264,train
25989,train
18244,train
72727,train
39114,train
98959,train
40661,train
44168,train
40795,train
11918,train
16698,train
28319,train
8603,train
79716,train
55846,train
40988,train
18957,train
34989,train
19656,train
35359,train
51634,train
68602,train
75393,train
85668,train
10404,train
93999,train
17892,train
73061,train
64884,train
3578,train
90368,train
24749,train
58364,train
98613,train
34078,train
7139,train
87685,train
97119,train
59275,train
62947,train
23296,train
90943,train
62894,train
18839,train
42235,train
50604,train
30916,train
16742,train
32205,train
75247,train
95523,train
37122,train
48002,train
56579,train
86441,train
6527,train
73848,train
67571,train
52816,train
3699,train
63837,train
18064,train
86600,train
32567,train
6962,train
7094,train
38384,train
22122,train
69578,train
6159,train
69283,train
3554,train
53804,train
11853,train
96044,train
45178,train
14342,train
22822,train
61213,train
36856,train
14569,train
65892,train
91651,train
95628,train
57446,train
86138,train
53924,train
14943,train
85202,train
90706,train
53686,train
8114,train
69548,train
35941,train
82714,train
1239,train
99753,train
33574,train
61257,train
64777,train
99849,train
96963,train
81175,train
44879,train
66787,train
85143,train
66082,train
78526,train
50540,train
79539,train
26733,train
19070,train
73321,train
42180,train
27540,train
23545,train
69502,train
9376,train
68859,train
10202,train
9041,train
14146,train
36879,train
98692,train
15634,train
17601,train
71248,train
10049,train
89420,train
15155,train
54523,train
77966,train
88758,train
57613,train
81142,train
68534,train
33287,train
34771,train
55864,train
3165,train
63416,train
75604,train
69377,train
52428,train
68882,train
86880,train
51869,train
41687,train
55621,train
10835,train
61228,train
80281,train
26180,train
29311,train
17661,train
94417,train
34039,train
34066,train
23959,train
34631,train
75052,train
60652,train
50546,train
80302,train
40220,train
49789,train
47357,train
59062,train
80703,train
19317,train
10555,train
19546,train
15997,train
23350,train
47051,train
4485,train
38972,train
22016,train
78216,train
37124,train
55793,train
14948,train
82257,train
20387,train
97462,train
97137,train
21790,train
15720,train
155,train
48659,train
88737,train
76090,train
72680,train
57591,train
22846,train
78570,train
91235,train
1595,train
50042,train
91738,train
36209,train
58527,train
4739,train
23612,train
88564,train
7030,train
32262,train
2175,train
26210,train
62501,train
44746,train
14191,train
33536,train
16041,train
33665,train
6585,train
72711,train
42713,train
24945,train
29147,train
24826,train
54119,train
34770,train
37291,train
89592,train
64962,train
72937,train
2788,train
78065,train
79568,train
63862,train
42765,train
20108,train
97787,train
16627,train
51287,train
55269,train
8241,train
34955,train
69053,train
50610,train
65364,train
84470,train
16401,train
12972,train
68480,train
26449,train
74572,train
17555,train
43405,train
3107,train
64533,train
39390,train
22572,train
57340,train
89412,train
46747,train
58538,train
43155,train
25741,train
43299,train
89579,train
20334,train
90756,train
66802,train
88844,train
2151,train
47650,train
55679,train
86055,train
37025,train
61599,train
32869,train
43191,train
14281,train
78390,train
37434,train
61583,train
34150,train
46963,train
88232,train
48445,train
48108,train
78474,train
88239,train
2959,train
5987,train
70433,train
67633,train
60952,train
30377,train
29870,train
44419,train
22023,train
6484,train
42101,train
94447,train
83990,train
6470,train
15114,train
63516,train
36156,train
16766,train
55140,train
94304,train
72125,train
28542,train
2210,train
72866,train
11082,train
61817,train
922,train
30820,train
34490,train
25101,train
12796,train
74943,train
28407,train
18575,train
93379,train
93537,train
49923,train
12608,train
83564,train
444,train
68066,train
80049,train
12642,train
73476,train
66728,train
68662,train
6588,train
85735,train
24587,train
59597,train
48057,train
71543,train
75664,train
125,train
9248,train
53281,train
37700,train
59095,train
27080,train
4946,train
92180,train
52147,train
9388,train
90144,train
35508,train
10457,train
50506,train
39905,train
64157,train
39855,train
12270,train
43611,train
28068,train
27498,train
5973,train
44536,train
86756,train
66499,train
72799,train
73065,train
95325,train
47269,train
72545,train
12577,train
76903,train
94374,train
52445,train
37294,train
51913,train
53853,train
5992,train
41461,train
13614,train
97661,train
7417,train
31601,train
33861,train
37325,train
46815,train
55132,train
48110,train
17866,train
32701,train
55862,train
63034,train
96187,train
70427,train
65319,train
82567,train
86962,train
85556,train
13286,train
10955,train
26197,train
51355,train
84321,train
40266,train
78479,train
14753,train
45423,train
72421,train
17417,train
430,train
18125,train
59455,train
7299,train
8265,train
24592,train
68365,train
33554,train
89338,train
703,train
46378,train
46782,train
32852,train
4866,train
19329,train
10161,train
23104,train
31510,train
14407,train
36772,train
88849,train
45697,train
23398,train
31166,train
61123,train
59279,train
81244,train
42852,train
42030,train
80458,train
79724,train
57425,train
66447,train
75687,train
75708,train
30668,train
88322,train
12002,train
72359,train
81392,train
31573,train
1199,train
95476,train
27303,train
52576,train
39541,train
99020,train
66193,train
83065,train
96395,train
91857,train
3781,train
33490,train
55272,train
27754,train
17552,train
57435,train
30618,train
19525,train
93644,train
55355,train
20822,train
72095,train
75128,train
66635,train
94903,train
3212,train
37821,train
43804,train
19465,train
74316,train
54160,train
87580,train
42588,train
50327,train
64421,train
579,train
12106,train
80233,train
41033,train
57348,train
84450,train
66403,train
21872,train
95223,train
43098,train
15268,train
65914,train
68755,train
94437,train
24541,train
23297,train
56115,train
6927,train
64826,train
33372,train
85378,train
8719,train
14625,train
73578,train
58691,train
81416,train
80964,train
45276,train
64306,train
62974,train
54,train
49184,train
33205,train
37877,train
90212,train
39613,train
72240,train
19043,train
5366,train
74917,train
60913,train
49135,train
91504,train
70585,train
44409,train
21451,train
98993,train
20874,train
80219,train
72962,train
64375,train
24361,train
87053,train
71550,train
26999,train
87361,train
48024,train
70204,train
79804,train
36124,train
20521,train
61918,train
99558,train
88450,train
42437,train
54527,train
23540,train
13580,train
32027,train
47945,train
19881,train
56048,train
34188,train
46724,train
36346,train
22599,train
37755,train
72170,train
98076,train
98882,train
85431,train
84955,train
17270,train
58585,train
65116,train
10313,train
10081,train
70277,train
26722,train
66783,train
57048,train
81373,train
71366,train
11919,train
26418,train
37903,train
53737,train
41016,train
85942,train
70799,train
31828,train
95997,train
15054,train
57848,train
22098,train
23165,train
30919,train
24699,train
62693,train
17177,train
4970,train
92620,train
58586,train
87503,train
36691,train
53601,train
46031,train
43964,train
5638,train
53914,train
16804,train
37943,train
74982,train
42709,train
58054,train
94185,train
88275,train
51371,train
32908,train
8504,train
52417,train
47467,train
36472,train
9420,train
93263,train
56170,train
44570,train
9883,train
76232,train
56740,train
17927,train
21410,train
37836,train
58840,train
71446,train
5976,train
29425,train
17345,train
7941,train
87202,train
89090,train
3473,train
63161,train
44969,train
7831,train
55880,train
72831,train
11350,train
30252,train
23172,train
26735,train
74536,train
52515,train
46026,train
2594,train
29510,train
96694,train
40783,train
31279,train
65783,train
61801,train
18557,train
33097,train
92126,train
4282,train
63461,train
56244,train
93013,train
85831,train
49784,train
11509,train
87616,train
22614,train
64817,train
38628,train
51486,train
66417,train
76881,train
12387,train
95858,train
2992,train
30259,train
53182,train
48774,train
8220,train
16784,train
80886,train
19183,train
47251,train
56996,train
75981,train
36599,train
70122,train
38014,train
31331,train
93377,train
52246,train
36304,train
79202,train
70572,train
92282,train
42447,train
91019,train
32120,train
34136,train
66679,train
69859,train
97956,train
892,train
16354,train
82883,train
24048,train
13491,train
62711,train
8375,train
83497,train
32118,train
37113,train
96310,train
54980,train
59064,train
74747,train
78480,train
2904,train
48972,train
92241,train
13346,train
56488,train
95535,train
1798,train
65163,train
26053,train
44242,train
1445,train
87321,train
4656,train
4148,train
81207,train
52113,train
58704,train
32511,train
35934,train
41703,train
29264,train
69156,train
52966,train
18227,train
54430,train
56515,train
68195,train
47842,train
12363,train
27769,train
85954,train
99399,train
89825,train
25019,train
35859,train
56274,train
70236,train
67206,train
80423,train
43367,train
85751,train
75916,train
14280,train
24658,train
17814,train
61504,train
37188,train
393,train
56737,train
6725,train
75142,train
21934,train
44186,train
72786,train
35416,train
52920,train
11819,train
21210,train
45005,train
31353,train
43307,train
58753,train
58725,train
75160,train
13573,train
43858,train
2225,train
61803,train
78373,train
30074,train
96278,train
83461,train
73269,train
37039,train
94176,train
82973,train
3529,train
75056,train
96931,train
92753,train
7772,train
66641,train
11798,train
59598,train
41219,train
687,train
72901,train
97898,train
80316,train
4164,train
64525,train
13017,train
34994,train
97029,train
19810,train
46513,train
70145,train
6463,train
56472,train
55886,train
97157,train
29841,train
90128,train
65825,train
80979,train
21222,train
17871,train
79002,train
90064,train
61240,train
82952,train
80786,train
44565,train
9121,train
55279,train
26177,train
68461,train
32377,train
75557,train
36664,train
37266,train
3707,train
98462,train
18775,train
15108,train
57325,train
55025,train
97543,train
83654,train
6329,train
74932,train
20979,train
36033,train
39641,train
59051,train
65575,train
61288,train
66338,train
6162,train
30951,train
55543,train
42696,train
6519,train
4347,train
94699,train
6248,train
44511,train
50813,train
7832,train
57697,train
8406,train
78991,train
472,train
1565,train
79894,train
92109,train
16153,train
92554,train
51070,train
57060,train
29511,train
11979,train
36726,train
30261,train
76716,train
45935,train
81267,train
88107,train
26204,train
65477,train
33943,train
12306,train
97124,train
79748,train
13272,train
12698,train
80586,train
15279,train
75458,train
21299,train
18868,train
97203,train
50853,train
31402,train
99066,train
27271,train
71120,train
75078,train
76736,train
55076,train
46817,train
8923,train
92154,train
41147,train
2999,train
21672,train
81788,train
79062,train
57749,train
7681,train
18467,train
26274,train
3209,train
24805,train
99514,train
5435,train
55394,train
90141,train
80636,train
39700,train
87114,train
52817,train
42922,train
52163,train
54696,train
39710,train
43038,train
338,train
1766,train
18936,train
57254,train
96980,train
35927,train
2533,train
24902,train
11047,train
97980,train
64082,train
91966,train
91227,train
49643,train
10759,train
30617,train
2293,train
63191,train
23007,train
29668,train
94869,train
19460,train
51732,train
68092,train
66174,train
96976,train
16141,train
57835,train
17508,train
76104,train
65050,train
60390,train
89746,train
27937,train
79607,train
80550,train
80461,train
63256,train
35909,train
44736,train
30528,train
75675,train
26910,train
49748,train
55829,train
58375,train
49081,train
86831,train
14351,train
65200,train
23162,train
40092,train
53093,train
15283,train
19018,train
27194,train
51043,train
70589,train
99521,train
27670,train
70004,train
9959,train
29501,train
74713,train
72479,train
90270,train
80914,train
57128,train
94471,train
468,train
44304,train
71325,train
7766,train
55335,train
80150,train
41529,train
93119,train
66491,train
56103,train
99375,train
79173,train
11917,train
12646,train
23142,train
91016,train
18092,train
54058,train
38737,train
54276,train
21428,train
77256,train
61543,train
65426,train
66114,train
67533,train
50649,train
14811,train
41526,train
16815,train
79186,train
26146,train
41690,train
75639,train
64661,train
71221,train
17540,train
95279,train
38371,train
96870,train
83223,train
77083,train
49719,train
75215,train
64605,train
82096,train
20381,train
33240,train
51227,train
8943,train
70015,train
17827,train
40394,train
93636,train
89140,train
40099,train
29962,train
98466,train
48463,train
74241,train
54184,train
81117,train
11625,train
61768,train
85646,train
90722,train
62605,train
32737,train
68120,train
97793,train
21793,train
67869,train
37745,train
76938,train
58682,train
78359,train
97354,train
55286,train
74523,train
76018,train
47417,train
5021,train
28688,train
90879,train
71688,train
97405,train
2209,train
41738,train
98463,train
78422,train
399,train
45888,train
5720,train
80900,train
40946,train
46128,train
9440,train
74306,train
23469,train
7178,train
27418,train
70619,train
64009,train
1380,train
84225,train
42566,train
95190,train
27156,train
28153,train
51437,train
17821,train
37884,train
2903,train
19193,train
87389,train
49548,train
58544,train
21694,train
39483,train
46622,train
15511,train
52517,train
58756,train
89261,train
43106,train
82728,train
52559,train
22649,train
98386,train
113,train
65301,train
75594,train
34194,train
77746,train
57573,train
15942,train
26436,train
59985,train
24932,train
19470,train
74645,train
84476,train
14504,train
6179,train
66328,train
35950,train
87647,train
69746,train
58535,train
12355,train
93786,train
64494,train
39153,train
5066,train
53644,train
70673,train
37159,train
1598,train
69608,train
89988,train
63544,train
99032,train
47348,train
23727,train
46515,train
95154,train
41443,train
63068,train
91190,train
19892,train
82288,train
26285,train
25317,train
18337,train
46541,train
98349,train
10151,train
66632,train
53337,train
57382,train
58124,train
74128,train
11670,train
9909,train
81551,train
85544,train
56367,train
11454,train
19614,train
21782,train
1673,train
88981,train
59798,train
93154,train
67371,train
11449,train
51505,train
27146,train
36214,train
73778,train
73116,train
20123,train
69055,train
46708,train
53931,train
48220,train
16461,train
12920,train
73281,train
24528,train
25716,train
6489,train
11345,train
97700,train
80068,train
31652,train
4062,train
90159,train
62285,train
46359,train
75168,train
36,train
72046,train
54499,train
71138,train
5644,train
21875,train
76832,train
18474,train
2345,train
29399,train
77725,train
57544,train
7715,train
26005,train
72372,train
18731,train
34378,train
99748,train
46949,train
88027,train
82895,train
74977,train
27444,train
23842,train
18794,train
18204,train
11728,train
27244,train
13709,train
34473,train
59357,train
39556,train
32599,train
20233,train
82448,train
45880,train
42942,train
1419,train
52790,train
27226,train
57495,train
17485,train
80544,train
68356,train
30712,train
83062,train
10896,train
72933,train
25338,train
5253,train
52138,train
40249,train
36651,train
76425,train
41811,train
69314,train
43467,train
96527,train
63451,train
81885,train
31971,train
76176,train
56015,train
11621,train
43838,train
85515,train
69832,train
57782,train
43201,train
7007,train
29108,train
46444,train
44183,train
92081,train
59368,train
41513,train
77504,train
83649,train
53090,train
65872,train
82607,train
94476,train
12335,train
8828,train
52846,train
42362,train
17466,train
85898,train
53284,train
33274,train
31820,train
58803,train
3004,train
17409,train
12528,train
41344,train
55109,train
3256,train
55376,train
76599,train
21547,train
70485,train
73412,train
1843,train
13662,train
70357,train
37774,train
36125,train
82353,train
42810,train
74140,train
48535,train
43669,train
53357,train
92655,train
22247,train
95450,train
78513,train
1669,train
8488,train
88963,train
40506,train
48304,train
86979,train
30331,train
40676,train
12932,train
12433,train
29538,train
66323,train
1148,train
36110,train
54389,train
66850,train
76703,train
14715,train
14737,train
14097,train
29970,train
66251,train
34421,train
87660,train
78790,train
96214,train
5375,train
56840,train
53065,train
85196,train
65797,train
87930,train
43871,train
728,train
52319,train
97829,train
93114,train
24622,train
28873,train
1771,train
80607,train
42001,train
38377,train
30813,train
81966,train
3702,train
34785,train
10782,train
10681,train
8424,train
10261,train
45507,train
66969,train
11425,train
6999,train
3376,train
40417,train
25308,train
58972,train
38169,train
76715,train
48822,train
59442,train
18903,train
7809,train
36047,train
3708,train
32911,train
83510,train
36415,train
8558,train
86011,train
57766,train
1850,train
17130,train
25769,train
7510,train
84474,train
62923,train
62016,train
64173,train
37617,train
56887,train
49316,train
6868,train
56300,train
41901,train
63145,train
43357,train
31424,train
93660,train
6969,train
74474,train
90173,train
39632,train
71474,train
78074,train
52419,train
28887,train
24385,train
62999,train
21076,train
44120,train
59624,train
12039,train
93357,train
52584,train
90624,train
80804,train
99150,train
61128,train
81614,train
8748,train
54449,train
88214,train
83111,train
74119,train
59283,train
33591,train
88901,train
46982,train
69713,train
20489,train
62591,train
72575,train
26021,train
13571,train
76685,train
88555,train
48277,train
68523,train
91256,train
95184,train
59710,train
56412,train
19995,train
51281,train
92469,train
34058,train
7205,train
32632,train
72510,train
442,train
87277,train
58008,train
38911,train
76727,train
58,train
36724,train
49642,train
59749,train
77950,train
29689,train
65969,train
87928,train
88685,train
4136,train
90781,train
69380,train
94278,train
35602,train
79479,train
50322,train
98861,train
91280,train
15222,train
21736,train
75312,train
22791,train
18782,train
29179,train
68457,train
22879,train
75154,train
9801,train
28213,train
69434,train
18791,train
38527,train
14788,train
54295,train
66634,train
44650,train
53300,train
30335,train
45116,train
66147,train
45377,train
542,train
33023,train
27748,train
3104,train
89589,train
35395,train
28411,train
73015,train
86514,train
46718,train
50237,train
16590,train
32078,train
81668,train
16378,train
94820,train
65761,train
64572,train
68172,train
67893,train
97931,train
86292,train
94501,train
87741,train
17970,train
35510,train
21563,train
46931,train
86229,train
55974,train
56410,train
17961,train
99527,train
88720,train
21360,train
26489,train
83155,train
88670,train
35496,train
55813,train
9143,train
38829,train
49160,train
33131,train
42242,train
6297,train
55233,train
44101,train
81728,train
99715,train
84819,train
77953,train
71352,train
46711,train
51097,train
8768,train
73797,train
62107,train
99502,train
41477,train
6042,train
31658,train
36251,train
82401,train
54868,train
46114,train
94804,train
67724,train
29977,train
99311,train
58225,train
13347,train
44948,train
15075,train
13235,train
34593,train
29104,train
92110,train
31173,train
10802,train
49033,train
67240,train
48149,train
1718,train
656,train
11153,train
22923,train
33939,train
1531,train
81608,train
70690,train
56347,train
58430,train
33414,train
9357,train
30014,train
59187,train
7465,train
11767,train
24843,train
17486,train
73521,train
76837,train
32571,train
39253,train
54372,train
11050,train
22820,train
30131,train
99530,train
19991,train
61610,train
2186,train
19214,train
65955,train
16413,train
87165,train
77586,train
96751,train
70705,train
17947,train
77954,train
36824,train
45813,train
29871,train
70318,train
7466,train
96270,train
60886,train
93801,train
24040,train
6840,train
85623,train
88022,train
49056,train
55314,train
81400,train
93515,train
69238,train
25083,train
89724,train
64413,train
70425,train
3476,train
74085,train
9053,train
43717,train
93640,train
73683,train
3782,train
23426,train
70878,train
65993,train
10356,train
37401,train
41139,train
40105,train
30808,train
2616,train
12416,train
3946,train
67094,train
98211,train
58448,train
6456,train
45106,train
81021,train
98281,train
77341,train
21316,train
61166,train
1904,train
54083,train
62769,train
52074,train
1950,train
72102,train
83892,train
9751,train
83211,train
68790,train
20145,train
98480,train
95310,train
41236,train
89886,train
86391,train
5135,train
69313,train
43048,train
4116,train
26395,train
7838,train
25450,train
77535,train
6101,train
84253,train
36641,train
91226,train
28233,train
38742,train
88721,train
9453,train
5388,train
23250,train
68112,train
30613,train
25879,train
83948,train
93559,train
15787,train
78393,train
53477,train
25439,train
85204,train
86466,train
51039,train
2467,train
31478,train
14500,train
76326,train
3724,train
57227,train
95423,train
38228,train
77764,train
81145,train
98541,train
